interpretação;28;7;9;24
estatal;26;19;2;20
divergência;45;5;6;6
difundir;3;59;0;3
severo;16;26;0;26
ricardo;8;16;4;12
notadamente;22;12;3;30
menção;7;34;17;7
impossibilidade;27;13;5;23
eventualmente;36;10;6;14
eletivo;12;2;1;54
direcionar;5;38;5;11
ótica;25;9;1;32
superveniente;58;3;0;5
repercutir;13;14;1;15
regularidade;36;4;4;21
preocupação;18;12;20;18
pdt;1;6;11;1
pagar;5;26;7;7
oferecer;7;18;5;1
nunca;7;13;31;2
noticiar;7;34;13;3
ilicitude;28;7;1;29
igual;23;18;4;19
explicar;13;18;31;4
episódio;10;35;10;13
desproporcional;5;7;1;52
conhecer;22;14;14;1
apurado;26;9;11;17
anteriormente;31;8;7;18
antecipado;7;7;0;32
alcançar;5;54;3;5
procuradoria;34;8;10;10
previsão;26;2;1;29
ipl;0;20;44;0
intimação;10;1;4;1
desprover;16;8;2;42
desequilíbrio;1;6;0;56
convidado;0;24;33;0
conversa;1;15;17;8
caixa;19;9;2;11
ausente;46;6;0;13
atentar;29;21;7;7
aguardar;51;2;7;1
vênias;43;4;7;6
sujeito;36;11;1;19
relacionado;29;19;5;5
possibilitar;48;4;2;11
necessariamente;19;6;2;36
nação;3;51;8;4
mudar;8;7;39;1
mobilização;1;52;1;6
impugnar;28;10;1;18
governador;1;28;5;16
excepcional;28;2;7;28
duração;40;20;1;4
disseminar;0;46;6;5
construir;15;39;3;9
colegiado;58;4;0;5
ampliação;62;2;0;1
ameaça;4;39;18;2
agência;0;12;1;1
transparente;0;12;39;14
pertinente;32;13;4;13
perceber;14;28;13;1
pedro;1;4;30;8
organizar;8;34;4;8
mencionado;15;12;3;22
indispensável;32;7;2;22
humano;8;47;5;3
formar;36;13;7;10
estabilidade;26;17;17;5
discursivo;3;41;8;12
versão;23;16;14;3
usado;1;20;12;17
regime;9;15;1;33
perícia;30;3;22;5
outdoors;18;15;1;28
ministerial;46;9;1;7
inépcia;59;1;0;4
iniciar;17;21;15;3
incontroverso;15;37;1;10
fundo;28;13;12;10
funcionamento;4;25;11;12
forte;11;20;21;8
documental;49;9;4;1
comunicar;3;46;9;1
atacar;2;36;17;4
asseverar;17;17;14;9
agradecer;26;2;23;1
turma;5;0;1;46
recusar;6;29;23;5
reclamar;7;1;11;37
prejudicar;21;4;13;10
posteriormente;25;9;10;4
perpetrar;7;18;1;33
peixe;0;0;52;0
ostentar;15;10;1;38
investigativo;52;7;3;2
henrique;5;2;2;40
diferença;26;14;10;11
detrimento;13;6;1;42
capacidade;23;31;1;7
apreciação;50;3;1;9
acarretar;29;17;1;16
youtube;1;46;2;0
titular;23;3;6;29
testemunhal;48;5;0;1
site;5;26;10;5
senha;0;1;49;0
secretária;2;7;37;15
requerente;27;12;0;6
promoção;5;39;2;17
obra;4;39;0;17
mello;24;6;1;27
fenômeno;22;33;0;3
explícito;3;27;9;23
desenvolver;25;25;3;4
criminal;23;1;20;13
crer;27;19;7;5
arma;3;13;5;41
antônio_hamilton_martins_mourão;14;1;3;12
acordo;22;11;13;15
visão;16;37;2;3
vencer;20;12;10;12
vantagem;5;25;3;28
stj;21;0;5;28
similar;25;14;1;17
rp;16;6;0;38
pericial;52;4;4;2
norte;5;16;17;19
neve;13;0;4;41
mandar;11;5;27;5
kiplix;3;0;0;0
importância;15;25;8;14
idôneo;40;3;0;13
exibir;2;30;16;2
distinto;46;6;0;9
disputar;10;19;10;18
deslinde;48;2;4;8
confundir;32;14;3;13
comentar;7;17;27;7
castro;7;0;37;5
ativo;26;21;6;6
apreender;19;7;29;4
aliás;27;22;6;4
ajuizado;28;8;6;17
aferir;16;7;7;32
rádio;3;35;4;17
relato;6;21;20;3
provimento;14;4;0;40
integrante;13;8;19;13
integral;11;15;27;2
imprescindível;21;4;2;31
excluir;24;9;11;4
enquadrar;7;5;0;47
computador;1;15;28;5
através;0;28;14;3
artista;1;51;0;3
vênia;46;0;5;2
transformar;18;15;11;6
preparação;5;29;13;5
oriundo;38;10;7;4
obviamente;8;5;41;6
mourão;6;9;1;12
jurisprudencial;17;1;0;39
independente;2;18;14;25
idêntico;42;9;1;6
guilherme;6;1;20;1
funcionário;6;12;5;4
escolher;1;26;16;17
disponibilizar;1;26;24;3
desfavor;19;10;1;21
contestação;31;23;5;0
constatação;21;11;3;19
comprometimento;3;11;2;44
competir;15;6;2;36
auxiliar;13;1;19;0
atender;28;11;14;3
aferição;16;6;0;37
abrir;13;14;24;5
reproduzir;24;19;3;8
provar;28;10;11;5
procedente;17;0;2;20
oral;41;1;1;7
marcelo;5;4;9;14
macular;0;4;4;47
instagram;2;43;1;0
inc;9;2;1;11
fachin;7;1;51;0
explorar;0;48;9;0
estudo;9;36;3;7
esquerdo;0;21;25;1
engajamento;0;50;0;5
enfim;5;8;28;8
deduzir;51;1;0;7
composição;7;0;4;4
completo;27;17;7;2
cf;8;9;2;40
celular;8;7;4;4
apoiar;5;22;4;6
simplesmente;10;12;34;1
sair;0;5;38;1
robô;1;9;0;0
reserva;8;6;5;39
pretendido;40;10;1;5
núcleo;22;9;11;8
joão;2;11;6;26
esfera;26;6;2;18
constitutivo;35;15;0;7
concessão;18;4;6;10
ce;7;1;20;25
alvo;3;39;5;0
viabilizar;15;13;4;5
tocante;30;7;1;15
rigor;32;8;3;12
remeter;9;14;23;3
reabertura;54;0;0;1
propagação;2;25;0;15
pf;2;2;47;0
perspectiva;25;9;1;19
par;43;1;4;5
pagamento;9;6;0;3
orientar;21;14;4;6
lima;4;3;18;8
ivo;0;0;47;0
imposição;10;3;2;42
identificação;18;7;3;24
gravação;1;22;12;11
fundamentar;37;4;1;14
disposição;21;15;7;7
conseguinte;16;5;1;31
assinalar;26;10;6;10
apreensão;19;5;15;11
adir;22;1;0;34
acreditar;2;23;19;5
software;0;0;13;0
remoção;14;23;0;3
prosseguir;19;5;23;8
perda;15;4;1;36
passagem;10;15;18;5
observância;38;0;0;18
mecanismo;5;34;6;4
inexistente;16;25;2;10
hamilton;6;8;1;10
extrato;12;1;7;1
exordial;28;5;0;7
enfatizar;14;10;15;6
economia;37;6;6;2
ebc;2;42;0;6
diplomação;30;10;4;11
desfecho;43;3;0;10
competente;19;9;8;17
aparecer;0;23;29;0
ajuizamento;46;4;1;4
afastamento;44;0;1;4
admissibilidade;51;1;0;3
acrescer;17;5;4;29
acrescentar;23;13;6;4
sócio;10;3;1;2
sofrer;8;17;11;17
restrição;16;5;2;30
relativamente;24;10;0;10
procurar;8;23;12;1
pressuposto;15;1;0;39
otávio;3;0;2;26
noite;7;8;23;1
lógica;27;14;3;9
lograr;18;4;6;18
jurisdição;42;0;2;11
interferência;1;15;20;16
inteiramente;22;16;12;4
imposto;16;4;0;32
fala;5;39;5;2
empregado;6;17;0;22
douto;41;5;0;6
deferimento;46;2;0;3
autônomo;17;5;1;32
ator;5;34;0;15
acervo;31;4;5;11
walter;18;5;0;18
vislumbrar;17;12;5;16
tecnológico;0;21;2;26
setembro;3;19;25;3
sentir;27;12;4;9
santo;2;19;1;17
revestir;29;5;0;10
questionamento;18;15;10;6
passível;13;7;3;21
padrão;11;17;12;3
lícito;21;19;0;11
invadir;4;6;34;1
influir;31;0;0;23
individual;12;18;0;12
firme;13;5;4;22
esforço;7;32;10;4
denotar;19;18;0;15
convocar;4;38;9;1
braga;17;6;0;19
suporte;25;5;6;4
significar;16;10;9;15
reflexo;8;2;0;42
recorrente;13;13;4;18
invocar;30;12;2;9
informacional;1;50;0;2
impossível;19;5;21;6
hackers;0;7;46;0
gostar;12;4;31;3
fraudulento;0;20;12;3
financiar;9;9;1;5
extensão;30;4;11;3
dinâmica;18;20;10;4
desconfiança;0;22;17;6
breve;26;11;8;4
branco;8;6;9;1
amplamente;11;24;5;9
talvez;6;10;30;0
surgir;21;18;6;5
reflexão;16;24;4;8
qualificar;14;9;5;21
nítido;6;32;6;8
normal;3;21;10;16
lançar;20;13;6;7
estrito;25;5;0;22
dilma;14;5;25;1
deter;19;20;2;9
confiável;0;16;33;0
brasília;5;22;13;0
aurélio;8;2;0;19
anunciar;1;24;18;0
principalmente;21;15;7;7
preclusão;43;1;0;4
moral;11;10;2;22
intenção;4;20;13;12
informática;0;2;14;0
el;6;3;0;42
dispensar;32;2;8;2
desequilibrar;0;3;0;46
cunho;1;18;0;8
criação;2;20;2;19
coordenação;4;28;15;3
convite;0;25;19;0
condenar;13;4;13;14
bezerro;1;6;21;11
atrair;6;28;0;17
anotar;35;5;4;6
andamento;34;3;6;3
aludir;18;4;3;22
advir;28;8;1;12
adoção;14;16;5;12
íntegro;10;26;12;2
vieira;13;6;10;7
tratado;9;16;9;7
traduzir;17;6;7;16
torno;8;29;6;2
temática;31;10;1;5
telefone;2;3;9;0
reconsideração;42;0;0;4
raciocínio;24;6;5;15
obtenção;21;7;2;8
modalidade;16;2;2;29
maia;10;1;0;39
legislativo;17;14;10;7
inegável;18;14;2;15
independência;2;31;0;13
hc;7;0;0;42
freitas;4;3;2;4
contemplar;32;9;1;8
coligação_o_povo_feliz_de_novo;9;3;0;12
celso;13;3;1;29
assistir;11;22;9;2
adentrar;25;11;4;10
acolhimento;25;1;8;4
rodrigues;2;0;1;5
republicano;3;18;1;26
recordar;3;3;29;3
provocar;9;26;6;5
pressupor;22;4;0;19
prejudicial;34;1;0;1
oportuno;27;4;1;11
olhar;1;6;41;0
mau;30;5;0;12
impressão;4;18;22;2
higidez;3;12;2;32
esclarecido;24;3;9;1
entidade;2;30;11;6
despesa;14;4;11;8
custo;6;32;0;4
convidar;2;13;31;0
condenatório;43;0;0;6
atribuição;10;9;6;21
visualização;1;40;0;1
tradicional;2;28;1;16
somar;11;22;6;7
seção;0;21;21;2
relevo;7;8;4;12
pauta;2;29;6;6
paridade;2;1;0;44
intitular;9;21;4;0
instaurar;9;5;25;5
indagar;5;5;35;2
incidir;18;0;0;29
ilação;21;5;8;8
ideológico;14;20;5;7
fraudar;0;20;21;2
eleitoreiro;2;13;2;29
diário;6;13;0;3
corregedoria;19;1;15;12
contagem;1;9;32;0
conspiração;0;41;6;1
conectar;16;23;5;0
colher;20;6;5;12
cercar;8;25;8;3
cassar;0;1;7;40
baliza;30;1;1;14
atar;10;2;1;1
ângulo;16;8;1;22
walber;1;2;8;4
subjetivo;22;8;5;12
revista;13;10;8;15
materialidade;41;0;1;3
logs;0;2;31;0
inácio;1;24;12;1
inverdade;1;20;6;9
hackeamento;12;28;0;7
figurar;26;7;1;11
extremo;14;20;7;5
esperar;17;17;10;3
especialista;0;23;16;0
equipa;0;12;19;1
embaixada;3;20;15;1
doutrina;16;2;0;29
construção;12;28;3;3
condução;29;6;4;5
atinente;32;8;0;7
angariar;2;30;1;8
analisado;34;3;3;6
acusar;6;10;24;0
típico;14;21;3;7
telefônico;26;0;1;0
rito;22;1;1;22
ramo;2;3;11;3
pontuar;20;10;1;6
operação;10;11;6;2
limpar;0;9;37;0
limitação;17;6;0;14
gonzaga;5;1;1;21
feira;2;17;20;0
enfoque;9;7;1;27
detalhado;22;7;11;1
confiabilidade;1;27;11;2
colhido;20;7;15;0
coerência;35;3;2;4
coação;9;15;6;10
autorização;26;7;1;6
assentada;19;15;1;9
aduzir;23;8;2;10
admar;5;0;1;22
vedação;10;14;1;18
sério;17;20;6;2
superar;23;7;4;9
secretário;0;2;36;1
rs;0;0;0;40
refutar;14;24;1;6
prestígio;28;11;1;5
paradigma;3;20;2;19
normatividade;1;26;7;2
luciana;2;1;1;36
limitar;18;16;2;9
legitimar;14;4;2;21
justificativo;21;11;8;5
inicialmente;23;8;9;4
honra;5;11;1;27
havan;2;2;6;0
existente;11;10;5;18
estratégico;5;20;12;2
embasar;13;5;10;8
elucidar;9;5;2;1
elegível;0;3;39;1
desvalor;2;1;0;41
desordem;0;43;0;2
designar;10;3;5;27
convencer;13;24;6;1
constitucionalmente;13;12;0;20
aplicado;26;1;2;15
alerta;2;32;3;6
afronta;16;2;2;15
áudio;2;8;24;3
área;1;14;12;11
tutelar;2;0;0;42
sequência;5;25;6;3
seguida;8;21;10;3
seara;22;3;1;16
rocha;7;1;16;6
proprietário;7;1;1;0
pr;2;5;0;31
paula;0;0;7;0
parcial;16;5;11;11
natural;10;11;10;9
mobilizar;0;39;5;0
massivo;1;24;0;8
links;6;25;0;1
interação;0;32;1;1
implicação;11;7;1;14
ilustre;25;6;2;6
humberto;9;0;1;7
guardar;34;2;3;3
evidentemente;10;17;12;4
destinatário;22;16;0;3
despeito;22;9;2;7
delinear;27;3;0;13
cuidado;25;4;12;2
comparecer;2;15;22;2
antecipar;16;5;5;12
alberto;1;4;26;1
agravar;12;4;2;17
afastado;13;4;3;24
aceitação;3;23;15;3
útil;30;5;1;6
viés;14;14;2;13
tramitação;38;1;3;1
totalização;3;22;12;3
tela;16;11;5;10
sr;5;1;14;1
semana;1;8;26;2
saneamento;34;7;1;1
refletir;8;12;15;7
punir;3;4;8;27
proporcional;4;0;0;39
prol;7;15;3;12
ocupar;2;22;12;7
normativo;7;0;1;33
napoleão;8;0;0;35
mandatário;5;15;4;19
lóssio;2;0;0;36
inútil;37;0;3;0
interessar;7;6;17;8
infração;8;3;4;28
implicar;18;3;3;17
identificado;4;19;7;9
golpe;2;9;25;2
esquema;7;13;8;0
entregar;2;12;20;1
embargante;36;1;0;1
contradição;29;3;0;6
conexo;35;1;0;4
ba;9;5;10;18
argumentar;16;20;1;1
andar;0;5;26;1
ajuizar;25;1;3;13
adulteração;2;16;20;0
versar;22;8;5;6
trabalhador;1;12;14;0
tirar;3;11;25;2
suspensão;9;3;0;18
recair;20;5;7;6
quarto;3;20;18;1
propiciar;20;20;0;2
pragmático;0;36;6;0
paz;2;16;23;0
ocorrido;7;14;3;14
netto;13;2;0;16
mão;2;2;28;4
lição;7;3;3;29
ids;13;9;16;0
fixação;31;1;0;8
extrapolar;11;6;4;21
eis;20;10;5;6
descrito;19;7;1;14
credibilidade;1;32;4;4
comício;2;29;2;7
associar;12;16;9;5
aptidão;10;8;0;23
aprovação;8;7;14;6
ampliar;19;14;4;4
agro;0;3;5;4
tô;0;2;30;0
suficientemente;20;2;0;12
sc;3;1;0;33
rn;2;0;0;37
relembrar;12;6;10;10
proclamação;15;7;5;12
preencher;9;13;2;13
posse;4;11;18;4
perder;9;9;16;6
ordenamento;15;1;0;17
operandi;4;27;0;2
novembro;2;4;20;4
movimentação;11;8;3;15
modus;4;27;0;0
margem;4;14;3;19
ligado;8;15;4;9
lewandowski;4;4;1;5
interferir;5;6;9;21
fundado;30;2;2;3
extremamente;8;8;13;9
externo;5;6;24;3
excesso;7;11;2;19
concernir;20;1;6;13
censura;9;15;1;13
avaliação;13;4;3;20
aprovar;8;1;24;2
adiante;10;17;4;10
vii;12;12;2;10
tendente;4;9;1;25
rebeca;3;0;0;0
re;3;0;0;22
pronunciar;31;2;3;3
projeto;4;18;12;1
penalidade;1;0;0;39
odebrecht;23;1;2;0
milhar;2;25;12;0
manutenção;8;6;10;13
interpretar;25;7;2;4
inteiro;7;10;15;2
expediente;4;14;15;4
encerramento;17;12;5;6
deus;4;10;15;2
criminoso;5;22;7;4
chance;0;10;4;25
capítulo;18;4;7;1
apertar;0;1;24;0
anuência;7;0;4;28
alegadamente;7;9;9;10
agosto;0;25;7;1
suma;16;4;2;10
substancialmente;5;3;0;31
subsequente;14;2;3;20
semelhante;23;6;5;3
salomão;23;4;4;6
resp;3;0;0;25
pronto;16;14;6;2
privilegiado;4;6;1;24
postular;31;1;4;3
postulado;6;0;0;6
piramidal;1;1;2;3
municipal;1;1;25;10
menor;8;15;3;4
medo;6;10;14;0
manipular;2;20;16;0
julho;1;24;6;2
inclusão;21;3;5;8
funcional;0;9;4;25
extinção;31;0;0;4
expressivo;9;17;2;10
exclusão;16;7;15;1
efetividade;23;0;0;16
dinheiro;5;13;5;10
detectar;6;10;7;3
conformação;4;3;0;32
conflito;7;9;1;20
comportar;12;9;8;6
compatível;17;14;5;3
caminho;17;3;14;2
basear;6;9;17;5
andré;1;0;2;0
velloso;9;0;1;19
tramitar;15;1;18;3
teste;2;16;16;0
sujeitar;12;3;0;23
seduc;4;1;26;1
rua;0;18;15;1
prover;9;1;1;27
preparar;0;17;17;0
positivo;6;16;3;10
ouvido;7;6;17;1
narrativo;11;17;7;3
majoritário;11;3;0;21
magnitude;4;8;0;25
lindolfo;2;0;0;2
ix;18;8;4;5
instrutórios;34;0;0;0
instruir;16;8;5;4
indicativo;7;2;3;7
imediatamente;5;14;14;1
gonet;5;1;3;1
genérico;18;5;3;6
fruto;11;20;2;2
foco;7;21;2;3
favorecer;5;22;0;3
explicitar;15;7;1;14
enquadramento;6;7;0;23
emprestar;30;2;5;1
eficácia;12;2;0;1
definição;10;11;1;14
definitivo;27;2;2;3
continuidade;21;9;4;2
conotação;7;16;0;13
característica;4;21;2;10
caos;5;29;0;0
aprimoramento;4;29;3;2
antidemocrático;2;31;3;1
súmula;16;0;0;20
sorte;9;11;3;7
salvo;10;7;4;14
residir;15;6;0;13
redação;6;8;0;23
planalto;0;26;8;1
perfeitamente;12;11;2;8
orador;1;8;11;0
mudança;9;15;9;4
mpe;17;6;3;8
motivar;15;15;3;1
mateus;0;0;29;0
localizar;2;2;14;2
legislador;17;0;2;18
justo;25;1;5;6
irrelevante;12;4;5;5
instalar;9;16;7;1
incompatível;19;13;2;3
félix;3;0;0;1
flávia;3;0;0;2
dezena;1;10;15;3
decisum;19;1;0;15
decidido;24;0;0;10
convencimento;21;8;2;6
confirmação;6;6;13;2
condão;22;5;0;9
cautelar;11;5;0;17
belo;3;5;3;26
atestar;6;17;7;5
arquivo;6;5;19;1
aplicável;19;1;0;5
anexo;0;2;2;0
afigurar;11;3;5;17
abstrato;25;0;3;9
universidade;2;18;3;10
tre;8;5;6;17
the;4;22;0;2
suposição;15;0;5;12
restrito;4;8;0;16
proclamar;14;3;12;5
privacidade;5;11;2;4
prender;0;0;15;12
pingo;3;9;23;0
pertencer;5;3;1;23
permanecer;7;13;11;0
perfeito;5;4;12;6
patrimonial;2;1;0;33
nogueira;0;3;25;0
máquina;0;20;6;9
jacques;4;0;0;5
inovação;10;10;0;16
ignorar;1;21;2;11
horizonte;4;3;2;27
etapa;14;15;2;3
emitir;7;11;12;5
efetuar;5;5;2;2
divergir;26;4;3;3
determinante;6;0;0;30
coordenado;4;29;0;3
colega;16;1;15;0
apreciar;28;3;1;4
and;6;25;0;1
alheio;13;6;5;7
alexandre;6;5;15;0
vereador;1;1;21;2
substituir;4;7;0;24
substancial;14;10;5;4
sic;5;2;23;0
rhc;3;0;0;32
retomar;15;8;7;1
recebimento;4;4;5;4
preferencial;1;7;0;27
polastro;0;0;27;0
pertencente;1;8;4;8
outrossim;14;4;0;13
originário;23;4;1;2
noticiado;9;8;14;2
minimamente;13;16;1;1
medeiros;4;0;0;4
manifesto;4;5;1;25
lastro;25;4;0;0
lastrear;15;1;1;15
jovem;1;12;22;0
inquirição;11;10;6;1
indivíduo;0;13;8;12
história;2;20;10;2
flávio;0;3;17;0
expedição;8;0;20;4
expectativa;3;14;4;14
etc;8;8;8;4
estabilizar;28;1;0;2
eieitoral;9;1;0;19
desvirtuamento;5;11;1;18
desprovimento;4;0;0;31
depreender;13;6;8;2
delimitação;22;7;0;5
delegado;0;0;33;0
debater;5;15;11;1
cruz;0;7;1;4
convocação;2;18;7;3
conversar;1;2;29;0
contribuição;2;8;10;2
complexo;11;13;4;6
comando;6;11;15;2
claramente;5;7;17;6
circulação;0;28;0;7
cidadania;3;14;0;18
baseado;11;8;1;11
azevedo;0;5;0;2
anti;5;15;0;10
agravante;19;9;3;2
adulterado;2;9;19;0
abster;11;12;0;3
vício;27;2;1;2
unidade;3;10;14;6
tático;3;27;0;4
suprir;18;6;7;1
soberano;9;4;0;10
senão;11;9;1;11
rememorar;6;12;2;12
reiteração;11;4;5;3
recentemente;9;11;5;7
realizado;1;19;4;1
publicitário;8;15;1;9
processar;17;0;13;4
perguntar;0;2;30;0
percepção;9;18;4;2
pc;6;1;0;8
pautar;16;9;1;5
parcialidade;23;11;0;0
link;2;20;1;0
inviabilizar;17;3;1;13
instauração;9;0;23;2
incumbir;18;1;5;7
incabível;23;1;0;9
impulsionar;1;8;0;11
governamental;2;18;1;13
funcionar;0;6;12;1
fragilidade;23;2;3;6
figura;4;22;4;4
externar;9;19;1;5
exclusivo;8;17;1;7
erro;6;20;6;1
desempenho;9;6;0;19
descartar;13;5;11;5
demandar;13;5;1;14
delação;26;0;2;0
corresponder;10;6;6;11
conjectura;13;4;2;5
componente;6;11;1;15
ciro;0;3;23;0
averiguar;25;1;3;4
automatizar;0;0;3;0
assessoria;3;9;9;0
arquivamento;26;0;5;1
apreciado;31;0;0;3
ap;3;0;4;24
verbis;20;4;3;1
trabalhista;1;3;2;3
requisitar;18;6;8;0
provável;12;10;0;2
pesar;21;5;2;4
pequeno;7;14;6;2
obstar;23;0;2;4
nantes;2;3;5;0
marcar;4;16;3;6
líder;0;19;13;1
loureto;5;1;17;8
limitado;9;4;0;4
legalmente;10;0;0;22
isolado;6;20;2;5
interpor;8;0;1;17
interessado;10;11;9;3
inibir;13;9;0;1
informativo;7;20;0;5
gravar;2;20;2;1
estimular;1;27;2;2
envolvimento;10;9;10;2
elevado;4;13;4;11
detentor;1;5;5;22
desnecessário;17;0;2;12
desejar;6;20;4;3
desafio;2;27;0;4
desafiar;11;4;6;11
consolidado;6;9;4;14
arrolar;7;8;15;1
afinal;12;9;5;1
adotado;15;11;1;4
abordagem;5;16;3;9
vulnerabilidade;1;5;21;1
volta;3;4;21;4
urgência;7;15;3;6
término;22;3;6;0
transgressão;0;1;1;20
transcrição;5;13;11;1
temer;13;4;7;2
seguidor;0;30;0;0
revisão;6;1;4;5
reprovável;3;11;0;14
rememoro;20;1;0;11
relacionar;6;11;5;2
recomendar;9;3;15;5
presidir;5;9;7;10
posicionamento;13;7;1;10
plenamente;21;5;2;4
patente;8;11;2;9
militar;2;5;25;0
longe;7;17;3;5
livremente;4;18;2;8
intenso;1;22;5;4
formado;4;18;4;3
equipamento;1;8;17;1
elaborar;9;11;9;1
disparar;9;18;0;1
desejo;3;21;6;0
decorrência;8;13;1;10
criticar;4;12;12;4
coordenador;0;2;25;0
converter;16;11;3;1
consequente;5;1;0;20
completamente;11;5;15;1
bucchianeri;5;2;1;9
assinar;4;6;17;0
asserção;26;0;0;4
assembleia;5;25;0;1
aperibé;0;3;18;0
apagado;0;1;27;0
antonio;0;6;1;4
ads;3;12;1;2
acionar;5;14;11;0
acaso;5;12;6;4
abaixo;9;12;3;0
êxito;6;16;3;6
violência;3;23;3;2
thereza;25;0;1;5
surpresa;27;4;0;0
rápido;4;12;6;5
responsabilização;7;1;0;23
raposo;0;2;2;0
quantidade;12;8;3;5
pugnar;18;0;8;4
proveito;9;10;1;11
protelatórias;31;0;0;0
postura;9;14;3;3
pleitear;18;5;3;2
paraíba;1;17;0;8
opção;3;16;5;5
oposição;10;13;2;4
operar;14;14;0;2
ms;17;0;0;14
lógico;19;6;2;4
instabilidade;6;12;11;0
ingresso;18;2;0;0
inferir;15;3;3;10
histórico;9;7;2;12
faltar;9;10;7;3
exceção;11;11;1;8
exato;14;7;6;2
enorme;3;8;16;1
dificuldade;13;12;5;1
diferentemente;19;0;9;2
dezembro;11;2;9;5
curto;3;14;3;9
corrupção;5;9;3;10
correto;13;8;7;0
coronel;0;0;24;0
congresso;1;9;18;3
citação;20;2;0;4
checagem;0;27;1;0
aproveitar;8;11;4;5
agenda;3;13;4;3
advertência;15;11;1;4
ad;25;3;0;2
zona;5;4;10;2
vínculo;14;5;2;5
vitor;1;1;24;0
verídico;4;19;3;2
versiani;0;0;0;28
sintetizar;8;13;0;8
salutar;8;19;0;3
rms;0;0;0;30
respectivamente;4;10;3;9
reprimir;5;7;1;16
repressão;4;4;21;0
record;2;22;1;2
praticamente;6;11;9;3
pontual;8;12;3;4
ponderar;15;6;2;7
plausibilidade;12;6;3;6
pacífico;10;7;0;11
liame;19;1;3;7
imunidade;1;13;8;8
herman;6;0;0;24
expresso;12;6;2;8
exibição;4;16;7;2
execução;5;9;2;9
espontâneo;7;18;3;2
escrever;7;2;16;1
empregar;2;18;1;8
edição;1;12;0;16
desfavorável;2;18;1;2
desconhecer;8;5;4;0
contratado;6;2;0;2
continência;27;0;0;0
cabimento;8;1;1;1
benjamin;6;0;0;24
automático;5;3;2;14
artístico;3;11;0;15
artificial;11;17;0;2
arnaldo;0;0;0;28
ar;0;12;18;0
admitido;4;2;0;20
óbvio;6;5;7;7
veracidade;2;13;1;8
totalmente;7;3;16;0
terrorista;1;4;23;0
sancionadora;24;0;0;5
rol;20;1;1;3
resumo;8;7;8;1
ressalva;11;1;3;9
respeitar;5;9;7;6
reforço;12;6;6;4
recursal;20;0;0;8
rapidamente;2;15;10;1
publicamente;1;15;5;0
propagar;4;20;2;1
potencialmente;4;10;2;10
planilha;0;3;21;0
oposto;12;10;3;1
obtido;9;7;4;6
nível;0;11;12;2
molde;5;10;5;8
martins;4;6;5;4
listar;4;9;6;0
investigatório;15;4;10;0
inadmissível;9;0;0;0
ilegítimo;4;12;0;11
floriano;1;0;1;1
excerto;13;2;0;10
descabe;17;1;2;9
dependência;2;15;4;4
decretar;17;0;5;5
corpo;0;15;4;1
claudia;4;2;1;7
chave;2;14;5;2
acontecimento;14;6;1;3
sustentação;15;5;0;1
subsidiar;5;4;12;4
solicitação;8;4;15;0
sentimento;0;23;5;0
sancionar;2;3;1;17
restringir;3;9;0;10
reduzir;4;19;0;5
qualificação;18;3;1;6
provedor;5;8;0;5
prisão;5;1;19;1
previsto;10;1;0;11
pasta;1;4;15;1
participante;4;12;5;3
parcela;4;15;2;1
paralelo;7;19;0;1
pan;1;9;18;0
orquestrar;9;11;1;5
of;3;19;0;4
obscuridade;25;2;0;1
noronha;1;0;1;25
motivação;13;11;4;0
mentiroso;0;11;10;3
materializar;4;7;0;17
ligar;4;3;7;1
legalidade;5;5;12;4
inédito;8;18;1;0
insistir;4;13;6;5
incutir;1;25;0;2
incerteza;0;17;4;7
governança;1;25;1;1
entrega;7;2;5;2
entendido;11;1;1;14
empírico;7;7;1;13
distribuir;1;12;3;3
disciplina;21;2;0;4
desviar;0;7;8;13
descobrir;19;2;7;0
crença;2;19;2;5
concordar;7;5;4;1
combater;5;10;7;4
cnn;7;13;6;1
cabo;7;8;9;4
básico;2;10;1;14
botar;0;0;26;0
arrecadação;4;5;6;6
aproximadamente;2;11;9;0
amplitude;17;5;0;4
aime;25;0;0;2
aferido;10;3;0;15
acessível;3;20;3;1
volume;11;6;4;1
travar;3;15;6;3
tranquilidade;6;3;17;1
terminar;6;2;14;1
senador;0;8;16;0
respaldo;11;2;7;5
reexame;16;1;0;10
qualificado;5;7;4;11
punição;5;6;2;14
prejudicado;12;0;4;9
porventura;0;3;18;3
perquirir;15;4;0;8
peculiaridade;11;4;0;7
organizado;2;17;7;1
moldura;15;3;3;6
midiática;2;11;0;13
luis;7;0;3;2
litisconsorte;22;2;0;3
júnior;6;4;0;5
investir;2;9;1;15
invasor;0;3;22;2
insinuar;1;7;18;1
incluído;17;3;0;3
impugnação;22;0;0;3
impender;17;3;1;4
gravoso;7;0;2;18
formal;14;4;2;7
ferir;3;14;1;9
falha;4;10;10;2
fakhoury;2;0;2;0
extrapolação;21;1;0;4
estruturado;4;13;0;7
essência;9;3;1;13
epistêmica;0;25;1;0
entornar;23;2;2;0
distrito;4;8;3;12
descrição;15;5;3;4
decretação;11;1;0;12
cpi;0;1;20;0
conclusivo;14;0;1;9
compromisso;9;11;5;1
caracterizado;6;6;0;15
bicentenário;0;22;0;1
associado;2;7;1;5
amoldar;4;9;0;14
albergar;4;10;0;7
vítima;4;15;4;2
viver;1;17;5;3
