"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
" 24";" 101";"23.76";"  -2.70";"publicação";"1.002967e-01"
"  5";"  29";"17.24";"  -2.68";"reprimir";"1.017527e-01"
"  7";"  37";"18.92";"  -2.65";"prol";"1.033968e-01"
"  7";"  37";"18.92";"  -2.65";"conflito";"1.033968e-01"
"  6";"  33";"18.18";"  -2.65";"erro";"1.032605e-01"
"  6";"  33";"18.18";"  -2.65";"componente";"1.032605e-01"
"  6";"  33";"18.18";"  -2.65";"isolado";"1.032605e-01"
"  6";"  33";"18.18";"  -2.65";"desejar";"1.032605e-01"
"  6";"  33";"18.18";"  -2.65";"consolidado";"1.032605e-01"
"  2";"  16";"12.50";"  -2.64";"orgânico";"1.043518e-01"
"  2";"  16";"12.50";"  -2.64";"documentário";"1.043518e-01"
"  2";"  16";"12.50";"  -2.64";"série";"1.043518e-01"
" 12";"  56";"21.43";"  -2.56";"junto";"1.097840e-01"
"  1";"  11";" 9.09";"  -2.53";"oficialmente";"1.117686e-01"
"  3";"  20";"15.00";"  -2.48";"produto";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"fiscalização";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"ofender";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"apreço";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"antigo";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"isonômico";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"doutrinário";"1.152948e-01"
"  3";"  20";"15.00";"  -2.48";"alterado";"1.152948e-01"
" 10";"  48";"20.83";"  -2.46";"passagem";"1.165994e-01"
"  9";"  44";"20.45";"  -2.42";"instaurar";"1.195990e-01"
"  9";"  44";"20.45";"  -2.42";"enfoque";"1.195990e-01"
" 17";"  74";"22.97";"  -2.41";"encaminhar";"1.206060e-01"
" 17";"  74";"22.97";"  -2.41";"escolha";"1.206060e-01"
"  4";"  24";"16.67";"  -2.40";"participante";"1.213368e-01"
"  4";"  24";"16.67";"  -2.40";"estruturado";"1.213368e-01"
"  4";"  24";"16.67";"  -2.40";"cadeia";"1.213368e-01"
"  8";"  40";"20.00";"  -2.39";"ricardo";"1.221296e-01"
" 34";" 135";"25.19";"  -2.38";"constar";"1.225625e-01"
"  7";"  36";"19.44";"  -2.37";"conotação";"1.239681e-01"
" 42";" 163";"25.77";"  -2.36";"tipo";"1.242256e-01"
"  5";"  28";"17.86";"  -2.36";"gonzaga";"1.241499e-01"
"  5";"  28";"17.86";"  -2.36";"admar";"1.241499e-01"
"  6";"  32";"18.75";"  -2.36";"links";"1.247962e-01"
"  6";"  32";"18.75";"  -2.36";"and";"1.247962e-01"
"  6";"  32";"18.75";"  -2.36";"rememorar";"1.247962e-01"
"  5";"  28";"17.86";"  -2.36";"molde";"1.241499e-01"
" 12";"  55";"21.82";"  -2.32";"weber";"1.279187e-01"
" 69";" 256";"26.95";"  -2.31";"verdade";"1.285699e-01"
" 15";"  66";"22.73";"  -2.28";"membro";"1.313806e-01"
" 15";"  66";"22.73";"  -2.28";"construir";"1.313806e-01"
"  0";"   5";" 0.00";"  -2.28";"melar";"1.309603e-01"
"  0";"   5";" 0.00";"  -2.28";"oscar";"1.309603e-01"
" 18";"  77";"23.38";"  -2.27";"mulher";"1.318155e-01"
"  2";"  15";"13.33";"  -2.26";"associado";"1.328731e-01"
"  2";"  15";"13.33";"  -2.26";"pe";"1.328731e-01"
"  2";"  15";"13.33";"  -2.26";"datar";"1.328731e-01"
"  2";"  15";"13.33";"  -2.26";"emergir";"1.328731e-01"
"239";" 825";"28.97";"  -2.24";"gravidade";"1.343370e-01"
" 25";" 102";"24.51";"  -2.22";"irregular";"1.366741e-01"
" 25";" 102";"24.51";"  -2.22";"presença";"1.366741e-01"
" 60";" 224";"26.79";"  -2.17";"destacar";"1.403375e-01"
" 13";"  58";"22.41";"  -2.15";"neve";"1.427857e-01"
"114";" 407";"28.01";"  -2.13";"além";"1.442810e-01"
"  3";"  19";"15.79";"  -2.13";"projetar";"1.441069e-01"
"  3";"  19";"15.79";"  -2.13";"punível";"1.441069e-01"
"  3";"  19";"15.79";"  -2.13";"corrigir";"1.441069e-01"
"  3";"  19";"15.79";"  -2.13";"reiteradamente";"1.441069e-01"
"  3";"  19";"15.79";"  -2.13";"privativo";"1.441069e-01"
"  3";"  19";"15.79";"  -2.13";"argumentação";"1.441069e-01"
"  1";"  10";"10.00";"  -2.11";"robô";"1.458817e-01"
"  1";"  10";"10.00";"  -2.11";"equivalente";"1.458817e-01"
"  1";"  10";"10.00";"  -2.11";"anormal";"1.458817e-01"
"  1";"  10";"10.00";"  -2.11";"andrade";"1.458817e-01"
" 91";" 329";"27.66";"  -2.10";"referido";"1.476830e-01"
"  7";"  35";"20.00";"  -2.09";"alegadamente";"1.482279e-01"
"  7";"  35";"20.00";"  -2.09";"emitir";"1.482279e-01"
"102";" 366";"27.87";"  -2.08";"seguinte";"1.494404e-01"
"  4";"  23";"17.39";"  -2.08";"proibição";"1.494337e-01"
"  4";"  23";"17.39";"  -2.08";"fl";"1.494337e-01"
" 38";" 147";"25.85";"  -2.07";"alterar";"1.506634e-01"
" 36";" 140";"25.71";"  -2.07";"existir";"1.506888e-01"
"  6";"  31";"19.35";"  -2.07";"arquivo";"1.504212e-01"
"  6";"  31";"19.35";"  -2.07";"êxito";"1.504212e-01"
"  5";"  27";"18.52";"  -2.06";"perfeito";"1.510965e-01"
"  5";"  27";"18.52";"  -2.06";"acaso";"1.510965e-01"
"  5";"  27";"18.52";"  -2.06";"corrupção";"1.510965e-01"
"  5";"  27";"18.52";"  -2.06";"respeitar";"1.510965e-01"
"  5";"  27";"18.52";"  -2.06";"qualificado";"1.510965e-01"
"  5";"  27";"18.52";"  -2.06";"punição";"1.510965e-01"
" 68";" 250";"27.20";"  -2.01";"segurança";"1.565695e-01"
"*****";"*";"*";"*";"*";"*"
" 489";"2448";"19.98";"-174.07";"um";"9.563409e-40"
" 125";" 815";"15.34";"-102.19";"ele";"5.044966e-24"
" 556";"2411";"23.06";" -90.62";"uma";"1.742492e-21"
" 171";" 962";"17.78";" -87.51";"primeiro";"8.384277e-21"
"  50";" 424";"11.79";" -77.30";"nós";"1.471661e-18"
"  14";" 241";" 5.81";" -74.08";"pro";"7.508716e-18"
" 656";"2673";"24.54";" -69.06";"ter";"9.532464e-17"
" 163";" 851";"19.15";" -61.99";"eu";"3.460500e-15"
" 704";"2791";"25.22";" -58.87";"ir";"1.680813e-14"
"  43";" 336";"12.80";" -54.79";"quem";"1.341397e-13"
"   4";" 135";" 2.96";" -50.92";"você";"9.638901e-13"
"   6";" 140";" 4.29";" -48.01";"povo";"4.247147e-12"
"   6";" 131";" 4.58";" -43.92";"milhão";"3.417468e-11"
" 123";" 610";"20.16";" -36.76";"estado";"1.339387e-09"
"  38";" 265";"14.34";" -36.15";"durante";"1.829087e-09"
"  16";" 140";"11.43";" -25.99";"nome";"3.429529e-07"
"   8";" 100";" 8.00";" -25.45";"mil";"4.540927e-07"
" 370";"1452";"25.48";" -25.41";"estar";"4.645344e-07"
"  33";" 211";"15.64";" -24.46";"nosso";"7.600796e-07"
"   7";"  92";" 7.61";" -24.19";"9";"8.713461e-07"
"   2";"  62";" 3.23";" -22.84";"oito";"1.757394e-06"
"  53";" 284";"18.66";" -21.56";"p";"3.436416e-06"
"1387";"4805";"28.87";" -19.55";"para";"9.792456e-06"
"  11";"  99";"11.11";" -18.92";"tentar";"1.362984e-05"
"   0";"  38";" 0.00";" -17.37";"ah";"3.071050e-05"
"  18";" 126";"14.29";" -17.14";"nossa";"3.472770e-05"
"   3";"  54";" 5.56";" -16.72";"ninguém";"4.321873e-05"
"  10";"  85";"11.76";" -15.20";"vário";"9.685052e-05"
"  38";" 201";"18.91";" -14.60";"alguma";"1.332564e-04"
"   0";"  31";" 0.00";" -14.17";"quinto";"1.673186e-04"
"   1";"  37";" 2.70";" -14.12";"quê";"1.713410e-04"
"  91";" 396";"22.98";" -13.15";"contra";"2.878602e-04"
"  10";"  79";"12.66";" -12.86";"ali";"3.359965e-04"
"  10";"  79";"12.66";" -12.86";"ai";"3.359965e-04"
"   8";"  66";"12.12";" -11.36";"alguém";"7.505077e-04"
"   5";"  49";"10.20";" -10.19";"vinte";"1.411436e-03"
"   9";"  67";"13.43";" -10.01";"aquilo";"1.556192e-03"
" 287";"1063";"27.00";"  -9.92";"isso";"1.638238e-03"
"   0";"  17";" 0.00";"  -7.76";"10";"5.336535e-03"
"   3";"  33";" 9.09";"  -7.60";"seis";"5.843569e-03"
"   0";"  15";" 0.00";"  -6.85";"cinquenta";"8.875632e-03"
"  57";" 240";"23.75";"  -6.50";"algum";"1.080193e-02"
"   3";"  30";"10.00";"  -6.35";"sete";"1.172091e-02"
" 290";"1040";"27.88";"  -6.12";"esse";"1.333424e-02"
"   0";"  13";" 0.00";"  -5.93";"quarenta";"1.485242e-02"
"   0";"  13";" 0.00";"  -5.93";"cento";"1.485242e-02"
"   0";"  12";" 0.00";"  -5.48";"u";"1.926739e-02"
"   0";"  11";" 0.00";"  -5.02";"quatrocentos";"2.505134e-02"
"   0";"  11";" 0.00";"  -5.02";"sexto";"2.505134e-02"
"   0";"  11";" 0.00";"  -5.02";"cima";"2.505134e-02"
"   0";"  11";" 0.00";"  -5.02";"77";"2.505134e-02"
"   3";"  26";"11.54";"  -4.74";"comigo";"2.949433e-02"
"   1";"  16";" 6.25";"  -4.68";"setenta";"3.050938e-02"
"   1";"  16";" 6.25";"  -4.68";"quinze";"3.050938e-02"
"   0";"  10";" 0.00";"  -4.56";"trezentos";"3.265751e-02"
"   8";"  47";"17.02";"  -4.48";"j";"3.425477e-02"
"   0";"   9";" 0.00";"  -4.11";"bilhão";"4.270569e-02"
"   0";"   9";" 0.00";"  -4.11";"ti";"4.270569e-02"
"   0";"   9";" 0.00";"  -4.11";"exceto";"4.270569e-02"
"   0";"   9";" 0.00";"  -4.11";"connosco";"4.270569e-02"
"  20";"  92";"21.74";"  -3.95";"muita";"4.684542e-02"
"   1";"  14";" 7.14";"  -3.81";"quinhentos";"5.099823e-02"
"   0";"   8";" 0.00";"  -3.65";"t";"5.605429e-02"
"   0";"   8";" 0.00";"  -3.65";"oitavo";"5.605429e-02"
"   0";"   7";" 0.00";"  -3.19";"cem";"7.391207e-02"
"   0";"   7";" 0.00";"  -3.19";"tua";"7.391207e-02"
"  34";" 139";"24.46";"  -3.07";"quatro";"7.975916e-02"
"  52";" 202";"25.74";"  -2.96";"si";"8.524891e-02"
" 309";"1064";"29.04";"  -2.76";"sobre";"9.648457e-02"
"   0";"   6";" 0.00";"  -2.74";"afora";"9.801934e-02"
"   0";"   6";" 0.00";"  -2.74";"pró";"9.801934e-02"
"   0";"   5";" 0.00";"  -2.28";"ó";"1.309603e-01"
"   0";"   5";" 0.00";"  -2.28";"consigo";"1.309603e-01"
"   1";"  10";"10.00";"  -2.11";"te";"1.458817e-01"
"   1";"  10";"10.00";"  -2.11";"xi";"1.458817e-01"
"*";"*";"*";"*";"*";"*"
"1082";"6193";"17.47";"-921.31";"*dec_3265892";"2.289211e-202"
"1205";"6477";"18.60";"-838.05";"*rel_Edson";"2.883453e-184"
"1416";"7001";"20.23";"-732.30";"*ano_2020";"2.826700e-161"
"  38";" 361";"10.53";" -74.31";"*dec_3290757";" 6.677884e-18"
"  82";" 505";"16.24";" -55.22";"*ano_2021";" 1.077578e-13"
"  36";" 304";"11.84";" -54.70";"*dec_513600";" 1.402779e-13"
"  32";" 253";"12.65";" -41.69";"*dec_2964273";" 1.066976e-10"
" 135";" 647";"20.87";" -34.32";"*rel_Luis";" 4.671711e-09"
"  12";" 110";"10.91";" -21.46";"*dec_2993838";" 3.612439e-06"
"  41";" 228";"17.98";" -19.14";"*dec_509190";" 1.213135e-05"
"  40";" 215";"18.60";" -16.39";"*dec_2993816";" 5.149104e-05"
"   6";"  68";" 8.82";" -16.07";"*dec_2955491";" 6.099034e-05"
"  10";"  74";"13.51";" -10.96";"*dec_2975030";" 9.298637e-04"
"  23";" 126";"18.25";" -10.08";"*dec_304322";" 1.494839e-03"
"  13";"  84";"15.48";"  -9.86";"*dec_2955969";" 1.690621e-03"
"   7";"  54";"12.96";"  -8.49";"*dec_2993810";" 3.569650e-03"
" 192";" 724";"26.52";"  -8.14";"*ano_2018";" 4.319652e-03"
"**";"classe";"2";"**";"";""
"****";"4023";"15462";"26.02";"****";""
"  81";"1353";" 5.99";"-309.11";"art";"3.421286e-69"
" 127";"1588";" 8.00";"-298.59";"prova";"6.689280e-67"
"   8";" 740";" 1.08";"-251.09";"dje";"1.501704e-56"
"  99";"1302";" 7.60";"-250.47";"abuso";"2.056083e-56"
"   7";" 603";" 1.16";"-201.42";"rel";"1.021256e-45"
"  85";"1084";" 7.84";"-200.10";"conduta";"1.985552e-45"
"  35";" 776";" 4.51";"-196.35";"min";"1.307591e-44"
"  26";" 696";" 3.74";"-188.00";"pedir";"8.697940e-43"
"  43";" 795";" 5.41";"-184.94";"jurídico";"4.042762e-42"
"  38";" 763";" 4.98";"-184.55";"julgamento";"4.918400e-42"
"  87";"1044";" 8.33";"-181.92";"relator";"1.846542e-41"
"  53";" 825";" 6.42";"-173.83";"gravidade";"1.078380e-39"
"  92";"1043";" 8.82";"-171.85";"ação";"2.912301e-39"
"   8";" 513";" 1.56";"-164.91";"processual";"9.570094e-38"
" 199";"1522";"13.07";"-146.94";"ministro";"8.102867e-34"
"  70";" 835";" 8.38";"-142.61";"ilícito";"7.140934e-33"
"  15";" 501";" 2.99";"-142.60";"poder_econômico";"7.187903e-33"
"  23";" 520";" 4.42";"-130.37";"probatório";"3.398666e-30"
"  12";" 444";" 2.70";"-129.10";"preliminar";"6.440138e-30"
"  20";" 497";" 4.02";"-129.05";"julgar";"6.605188e-30"
"1146";"5543";"20.67";"-128.19";"não";"1.020169e-29"
"  80";" 825";" 9.70";"-120.61";"processo";"4.647604e-28"
"  15";" 434";" 3.46";"-118.09";"demanda";"1.655801e-27"
"  20";" 464";" 4.31";"-117.11";"lc";"2.715630e-27"
"  63";" 711";" 8.86";"-113.98";"aije";"1.315427e-26"
"  23";" 473";" 4.86";"-113.45";"causa";"1.716931e-26"
"  68";" 730";" 9.32";"-111.05";"decisão";"5.755228e-26"
"  35";" 534";" 6.55";"-108.86";"pedido";"1.739724e-25"
"  18";" 428";" 4.21";"-108.81";"polícia";"1.788182e-25"
"  68";" 705";" 9.65";"-102.88";"federal";"3.565853e-24"
"  11";" 347";" 3.17";" -96.27";"inelegibilidade";"1.001437e-22"
"  48";" 570";" 8.42";" -95.21";"indevido";"1.711519e-22"
"   5";" 301";" 1.66";" -94.62";"respe";"2.311861e-22"
"   9";" 326";" 2.76";" -93.58";"mérito";"3.891348e-22"
"  37";" 485";" 7.63";" -87.97";"necessário";"6.649991e-21"
"  17";" 363";" 4.68";" -87.91";"instrução";"6.862845e-21"
" 152";"1077";"14.11";" -85.24";"dever";"2.641160e-20"
"   9";" 302";" 2.98";" -84.93";"cassação";"3.086987e-20"
"   0";" 234";" 0.00";" -83.56";"agr";"6.179795e-20"
"  26";" 406";" 6.40";" -83.34";"abusivo";"6.919117e-20"
" 158";"1098";"14.39";" -83.03";"caso";"8.064092e-20"
"  53";" 550";" 9.64";" -79.51";"inquérito";"4.792697e-19"
"   1";" 230";" 0.43";" -79.39";"contraditório";"5.100425e-19"
"   5";" 258";" 1.94";" -79.04";"legal";"6.080931e-19"
"  21";" 356";" 5.90";" -76.63";"juízo";"2.060775e-18"
"  94";" 754";"12.47";" -75.63";"elemento";"3.428667e-18"
"  28";" 394";" 7.11";" -75.12";"eminente";"4.421764e-18"
"  84";" 700";"12.00";" -74.86";"senhor";"5.065039e-18"
"  15";" 308";" 4.87";" -73.02";"judicial";"1.283480e-17"
"  47";" 495";" 9.49";" -72.53";"corte";"1.641635e-17"
"  15";" 306";" 4.90";" -72.32";"fundamento";"1.831687e-17"
"  52";" 518";"10.04";" -71.10";"legitimidade";"3.393828e-17"
"   3";" 221";" 1.36";" -70.84";"lei_complementar";"3.878451e-17"
"  39";" 444";" 8.78";" -70.54";"circunstância";"4.506951e-17"
"   5";" 234";" 2.14";" -70.40";"diploma";"4.843562e-17"
"   8";" 252";" 3.17";" -69.45";"ausência";"7.835623e-17"
"  32";" 400";" 8.00";" -69.26";"alegação";"8.632226e-17"
"   6";" 237";" 2.53";" -68.98";"ro";"9.961814e-17"
"  12";" 272";" 4.41";" -67.15";"ação_de_investigação_judicial_eleitoral";"2.514692e-16"
"  17";" 299";" 5.69";" -65.49";"df";"5.852939e-16"
"   6";" 225";" 2.67";" -64.68";"passivo";"8.798073e-16"
"  22";" 327";" 6.73";" -64.58";"princípio";"9.250578e-16"
"   7";" 229";" 3.06";" -63.67";"configuração";"1.472377e-15"
"  25";" 339";" 7.37";" -62.59";"suficiente";"2.546606e-15"
"  15";" 274";" 5.47";" -61.16";"jurisprudência";"5.254921e-15"
"   9";" 235";" 3.83";" -61.04";"diligência";"5.605853e-15"
"  30";" 360";" 8.33";" -59.89";"normalidade";"1.003298e-14"
"  49";" 464";"10.56";" -59.38";"tribunal";"1.297509e-14"
"   9";" 229";" 3.93";" -58.92";"aijes";"1.644584e-14"
"  70";" 560";"12.50";" -55.17";"meios_de_comunicação";"1.107969e-13"
"  15";" 254";" 5.91";" -54.27";"conjunto";"1.745345e-13"
"  20";" 279";" 7.17";" -52.45";"precedente";"4.416020e-13"
"  13";" 234";" 5.56";" -51.69";"assentar";"6.512315e-13"
"  13";" 231";" 5.63";" -50.65";"sanção";"1.101560e-12"
"  62";" 500";"12.40";" -49.79";"recurso";"1.714767e-12"
"   3";" 158";" 1.90";" -48.25";"improcedente";"3.759547e-12"
"   4";" 165";" 2.42";" -48.23";"cpc";"3.782594e-12"
"  92";" 642";"14.33";" -47.54";"prático";"5.390109e-12"
"  35";" 349";"10.03";" -47.43";"investigação";"5.707986e-12"
" 419";"2101";"19.94";" -46.63";"fato";"8.583520e-12"
"  30";" 318";" 9.43";" -46.39";"poder_político";"9.672717e-12"
" 132";" 828";"15.94";" -46.15";"direito";"1.096422e-11"
" 138";" 856";"16.12";" -46.11";"auto";"1.116456e-11"
"  18";" 248";" 7.26";" -46.08";"excelência";"1.132366e-11"
"   2";" 144";" 1.39";" -45.81";"indeferir";"1.304468e-11"
"   8";" 182";" 4.40";" -44.73";"condenação";"2.256801e-11"
"  19";" 248";" 7.66";" -44.13";"exigir";"3.080328e-11"
"   3";" 146";" 2.05";" -43.97";"improcedência";"3.330603e-11"
"  28";" 299";" 9.36";" -43.93";"eventual";"3.398938e-11"
"  55";" 443";"12.42";" -43.84";"entender";"3.556472e-11"
"   8";" 179";" 4.47";" -43.69";"acontecer";"3.849356e-11"
"  10";" 190";" 5.26";" -43.05";"garantia";"5.333558e-11"
"   2";" 136";" 1.47";" -42.95";"agravo";"5.604513e-11"
"  32";" 316";"10.13";" -42.33";"civil";"7.725732e-11"
"  13";" 206";" 6.31";" -42.13";"acórdão";"8.550146e-11"
"   5";" 154";" 3.25";" -41.90";"qualitativo";"9.585115e-11"
"   1";" 124";" 0.81";" -41.28";"cerceamento";"1.319579e-10"
"  11";" 191";" 5.76";" -41.24";"corregedor";"1.348873e-10"
"  70";" 509";"13.75";" -41.14";"lei";"1.416922e-10"
"   1";" 123";" 0.81";" -40.92";"indeferimento";"1.583907e-10"
"  26";" 278";" 9.35";" -40.85";"exame";"1.644219e-10"
"   4";" 144";" 2.78";" -40.79";"né";"1.697461e-10"
"  26";" 277";" 9.39";" -40.54";"testemunha";"1.931193e-10"
"  18";" 231";" 7.79";" -40.47";"juiz";"1.995445e-10"
"  16";" 219";" 7.31";" -40.41";"código";"2.057260e-10"
"  59";" 450";"13.11";" -40.12";"documento";"2.393147e-10"
"  20";" 241";" 8.30";" -39.94";"alexandre_de_moraes";"2.625536e-10"
"   5";" 148";" 3.38";" -39.79";"inciso";"2.825187e-10"
"  16";" 217";" 7.37";" -39.75";"sigilo";"2.887032e-10"
"   0";" 111";" 0.00";" -39.32";"litispendência";"3.597303e-10"
"  61";" 456";"13.38";" -39.01";"razão";"4.221157e-10"
"  31";" 299";"10.37";" -38.80";"mandato";"4.699014e-10"
"  34";" 314";"10.83";" -38.42";"deputado";"5.697808e-10"
"   4";" 137";" 2.92";" -38.31";"jorge_mussi";"6.021596e-10"
"   5";" 143";" 3.50";" -38.03";"gente";"6.948762e-10"
"   9";" 169";" 5.33";" -38.01";"quantitativo";"7.035254e-10"
"  11";" 181";" 6.08";" -37.83";"afastar";"7.699507e-10"
"   2";" 121";" 1.65";" -37.61";"anderson";"8.622308e-10"
"   0";" 106";" 0.00";" -37.54";"oitiva";"8.971177e-10"
"   1";" 113";" 0.88";" -37.36";"regimental";"9.837970e-10"
"   1";" 113";" 0.88";" -37.36";"mg";"9.837970e-10"
"   7";" 152";" 4.61";" -36.57";"rejeitar";"1.474586e-09"
"   7";" 152";" 4.61";" -36.57";"requerimento";"1.474586e-09"
"  32";" 297";"10.77";" -36.56";"constitucional";"1.481862e-09"
"  10";" 170";" 5.88";" -36.21";"luis_felipe_salomão";"1.773623e-09"
" 101";" 639";"15.81";" -36.12";"aqui";"1.858869e-09"
"   0";" 102";" 0.00";" -36.11";"potencialidade";"1.864149e-09"
"   2";" 116";" 1.72";" -35.84";"fux";"2.144841e-09"
"  10";" 168";" 5.95";" -35.53";"devido";"2.513199e-09"
"  44";" 356";"12.36";" -35.32";"inicial";"2.799623e-09"
"  45";" 361";"12.47";" -35.27";"conclusão";"2.865171e-09"
"   5";" 135";" 3.70";" -35.23";"quebra";"2.928089e-09"
"  24";" 248";" 9.68";" -34.97";"superior";"3.356589e-09"
"   5";" 134";" 3.73";" -34.88";"autoria";"3.504331e-09"
"   4";" 126";" 3.17";" -34.44";"ordinário";"4.396063e-09"
"   0";"  96";" 0.00";" -33.97";"julgador";"5.587286e-09"
"  25";" 250";"10.00";" -33.87";"prever";"5.880712e-09"
"   4";" 124";" 3.23";" -33.74";"luz";"6.308541e-09"
"  52";" 391";"13.30";" -33.72";"questão";"6.379850e-09"
"   3";" 116";" 2.59";" -33.34";"jurisdicional";"7.740406e-09"
"   0";"  94";" 0.00";" -33.26";"tutelado";"8.057362e-09"
"  29";" 269";"10.78";" -33.02";"indício";"9.105858e-09"
"   6";" 135";" 4.44";" -32.93";"robusto";"9.549111e-09"
"   9";" 154";" 5.84";" -32.89";"luís_roberto_barroso";"9.751757e-09"
"  11";" 166";" 6.63";" -32.78";"entendimento";"1.030780e-08"
"   8";" 147";" 5.44";" -32.64";"ofício";"1.106945e-08"
"   5";" 127";" 3.94";" -32.44";"caracterização";"1.231199e-08"
"   0";"  91";" 0.00";" -32.19";"estabilização";"1.395637e-08"
"  30";" 271";"11.07";" -32.02";"ocorrência";"1.524970e-08"
"   2";" 105";" 1.90";" -31.94";"arts";"1.593671e-08"
"   7";" 138";" 5.07";" -31.74";"relatoria";"1.764676e-08"
"   1";"  96";" 1.04";" -31.31";"barroso";"2.202266e-08"
"   6";" 130";" 4.62";" -31.20";"hacker";"2.326974e-08"
"  34";" 289";"11.76";" -31.09";"justiça";"2.469445e-08"
"  39";" 315";"12.38";" -31.07";"produção";"2.490519e-08"
"   5";" 123";" 4.07";" -31.04";"plenário";"2.522427e-08"
"  40";" 320";"12.50";" -31.02";"acompanhar";"2.549233e-08"
"  35";" 294";"11.90";" -31.01";"concreto";"2.560606e-08"
"   2";" 102";" 1.96";" -30.87";"imputado";"2.754539e-08"
"   6";" 128";" 4.69";" -30.51";"lá";"3.321645e-08"
"   4";" 114";" 3.51";" -30.23";"xiv";"3.834635e-08"
"  27";" 248";"10.89";" -29.98";"agora";"4.365067e-08"
"  65";" 440";"14.77";" -29.76";"considerar";"4.900283e-08"
"   0";"  84";" 0.00";" -29.70";"litisconsórcio";"5.034483e-08"
"   5";" 119";" 4.20";" -29.65";"penal";"5.164557e-08"
" 102";" 615";"16.59";" -29.61";"sentido";"5.286780e-08"
"   1";"  91";" 1.10";" -29.53";"interlocutório";"5.501686e-08"
"  13";" 168";" 7.74";" -29.49";"compreensão";"5.630459e-08"
"  11";" 155";" 7.10";" -29.12";"norma";"6.794529e-08"
"  31";" 266";"11.65";" -29.01";"constituição";"7.189642e-08"
"  16";" 183";" 8.74";" -28.71";"eleger";"8.395102e-08"
"  50";" 361";"13.85";" -28.43";"termo";"9.702672e-08"
"  19";" 199";" 9.55";" -28.41";"determinar";"9.804142e-08"
"   3";" 102";" 2.94";" -28.41";"celeridade";"9.824900e-08"
"   1";"  87";" 1.15";" -28.11";"nunes";"1.145130e-07"
"   2";"  94";" 2.13";" -28.04";"bahia";"1.186005e-07"
"  31";" 262";"11.83";" -27.87";"caracterizar";"1.300295e-07"
"   9";" 139";" 6.47";" -27.83";"magistrado";"1.323028e-07"
"   1";"  85";" 1.18";" -27.40";"presunção";"1.652466e-07"
"   2";"  92";" 2.17";" -27.34";"reprovabilidade";"1.708749e-07"
"   0";"  77";" 0.00";" -27.22";"nulidade";"1.819669e-07"
"  12";" 155";" 7.74";" -27.17";"prazo";"1.862913e-07"
"   0";"  75";" 0.00";" -26.51";"mendes";"2.627976e-07"
"  22";" 209";"10.53";" -26.42";"depoimento";"2.751187e-07"
" 101";" 595";"16.97";" -26.29";"autor";"2.931864e-07"
"   2";"  89";" 2.25";" -26.28";"pertinência";"2.955558e-07"
"   9";" 134";" 6.72";" -26.16";"comprovação";"3.137317e-07"
"  25";" 223";"11.21";" -25.77";"original";"3.837026e-07"
"   4";" 101";" 3.96";" -25.70";"ações_de_investigação_judicial_eleitoral";"3.992062e-07"
"  10";" 138";" 7.25";" -25.49";"requisito";"4.442943e-07"
"   0";"  72";" 0.00";" -25.44";"rejeito";"4.562959e-07"
"   7";" 119";" 5.88";" -25.26";"comissão";"5.006827e-07"
"  39";" 293";"13.31";" -25.06";"especial";"5.566353e-07"
"  22";" 204";"10.78";" -24.93";"supremo_tribunal_federal";"5.960085e-07"
"  18";" 181";" 9.94";" -24.58";"limite";"7.119362e-07"
"   5";" 104";" 4.81";" -24.47";"ensejar";"7.538063e-07"
"   1";"  76";" 1.32";" -24.21";"lide";"8.626853e-07"
"  22";" 201";"10.95";" -24.04";"necessidade";"9.447108e-07"
"   6";" 109";" 5.50";" -24.00";"cópia";"9.638194e-07"
"   0";"  67";" 0.00";" -23.67";"gilmar";"1.145961e-06"
"   6";" 107";" 5.61";" -23.32";"narrado";"1.371691e-06"
"  19";" 182";"10.44";" -23.22";"apurar";"1.443762e-06"
"   8";" 119";" 6.72";" -23.20";"conexão";"1.462434e-06"
"   1";"  73";" 1.37";" -23.15";"trâmite";"1.497990e-06"
"   5";" 100";" 5.00";" -23.10";"caput";"1.537574e-06"
"  17";" 170";"10.00";" -22.91";"aplicação";"1.694452e-06"
"  25";" 213";"11.74";" -22.88";"configurar";"1.720070e-06"
"   2";"  79";" 2.53";" -22.76";"decadência";"1.839118e-06"
"   4";"  92";" 4.35";" -22.58";"procedência";"2.015785e-06"
"   3";"  85";" 3.53";" -22.46";"dj";"2.148832e-06"
"   2";"  78";" 2.56";" -22.40";"banho";"2.208427e-06"
"   6";" 104";" 5.77";" -22.30";"xvi";"2.327278e-06"
"   4";"  91";" 4.40";" -22.23";"rejeição";"2.412757e-06"
"   3";"  84";" 3.57";" -22.11";"polo";"2.576435e-06"
"   1";"  70";" 1.43";" -22.09";"embargo";"2.602637e-06"
"  12";" 139";" 8.63";" -22.02";"legislação";"2.691933e-06"
"   8";" 115";" 6.96";" -21.87";"eduardo";"2.915594e-06"
"   9";" 121";" 7.44";" -21.87";"consequência";"2.912872e-06"
